,ID,description,title
10,02f428aa-4c33-4824-ad48-728cc1749263,"Job Description   Send me Jobs like this - To spearhead all Engineering departments ( Mechanical, Electrical, Instrumentation and Utility ) of the plant - To take Preventive actions for maintenance of all equipment Salary: Not Disclosed by Recruiter Industry: Pharma / Biotech / Clinical Research Functional Area: Production , Manufacturing , Maintenance Role Category:Senior Management Role:Head/VP/GM-Production/Manufacturing/Maintenance Keyskills Engineering Mechanical API Pharma Shasun Malladi Drugs Aurobindo Hetero Mylan Desired Candidate Profile - B.Tech / B.E ( Mechanical ) with an experience of 10 - 12 years in Maintenance of Mechanical, Electrical, Instrumentation and Utility department with a reputed Pharma API company - Must posses leadership quality Education- UG: B.Tech/B.E. - Any Specialization, Mechanical PG:M.Tech - Any Specialization Company Profile: Hindco Recruitment Consultants A Leading Pharma / Chemical Company - It's a part of a confidential search. - Company details will be shared only after initial screening and shortlisting of your resume Download PPT Photo 1   View Contact Details",Head Engineering - Pharma Industry | Hyderabad
11,03426690-9ebc-4cfc-a44a-5b3a96fbb354,"Job Description   Send me Jobs like this Candidate must possess flair for teaching and in depth knowledge of Robotics. Candidates must be thorough with STEMS ( Science , Technology , Engineering & Mathematics) principles and concepts. Should be innovative and be able to develop & design training methods & procedures. Should have awareness of the various competitions held for students at national and international level in Robotics domain. Should be able to build a dynamic class environment. Excellent presentation and communication skills are mandatory Looking for qualified and experienced faculty and trainers with professional competence, high energy and social commitment Salary: Not Disclosed by Recruiter Industry: Education / Teaching / Training Functional Area: Teaching , Education , Training , Counselling Role Category:Teachers Role:Trainer Keyskills Teaching Science Communication Skills Robotics Robotics Trainer Engineer B.E B.Tech Robotics Instructor LEGO STEM Trainer Robot Programming Desired Candidate Profile Superior written and verbal communication skills in English is mandatory.Candidates must have pleasing personality.Demonstrated testimonial for efficacy in curriculum delivery.Should be able to engage students effectively in class for the topics in discussion.Deliver courses to students using smart class concept.Should have good computer skills to prepare and present contents.Be flexible and adaptive, able to prioritize across a variety of demands.Enthusiastic individual with discipline and professional approach with high level of work ethics.Must be a team player with good interpersonal skills. Education- UG: Any Graduate - Any Specialization Company Profile: RoboWizards Education LLP RoboWizards simplifies robotics through its different modules of curriculum and after-school programmes across various schools in India. It teaches concepts ranging from distance and proportion to physics, programming and many more. It helps them learn S.T.E.M. topics in new and innovative ways using Robotics Kits in a fun and play manner. RoboWizards has been recognized as ""Best Robotics Education & Activity Institute"" at Asia Education Summit 2015. www.robowizards.edu.in Download PPT Photo 1   View Contact Details",Robotics Trainer for Schools in Bangalore
12,0350d0b4-f822-46e0-9e57-9f548366b562,"Job Description   Send me Jobs like this We are urgently hiring for the below position for Convate Consultancy, Bangalore: 1. Client Service Executive/ SPOC -Non IT Recruitment About Convate Consultancy: Estd in 2004 by Software Technical Architect from Motorola Mr. Nitin Nagaich. Convate (team of 62+ recruiters) is a leading Human Resource Consulting Organization having operations in Bangalore and Dubai. We specialize in recruitment of IT Professionals in India and Doctors with leading Global Hospitals in Middle-east countries. Convate provides learning based work culture with strong opportunity to grow in the years to come. You can know more about us on facebook - www.facebook.com/convate, pls feel free to join us on Facebook. Job Location: Old Airport Road, Murugeshpalya, Bangalore, India Experience: 2-5 years Client Servicing /RPO experience is preferred. Qualification Required: Any Graduate Roles and Responsibilities: Regular interaction with Multi-National clients from Aviation, Manufacturing and even IT if required and generate more businesses from them Co-ordination with clients for CV feedback, interview schedule, post offer follow up, visa follow up, air ticket booking follow up. Screen the resumes and calls before sharing them with the clients . Talk to candidates and resolve key issues. Expected Qualities: * Honest at work * Self-Motivated and Initiative driven * Must have fast speed of work with accuracy * Ability to resolve complex issues and queries Compensation: As per industry standards for deserving Candidates Best Regards, Kavitha Madapathi HR Executive CONVATE # 41, Old Airport Road, Murgeshpalya, Bangalore 560017 Opp to Kemp fort Mall. Ph: 080-40609633 / Mobile: 9972334320 Skype Id : convate.cg13 Mail: jobs@convate.com Web: http://www.convate.com Join us on: www.facebook.com/convate Continuous Innovation in Human Resources Salary: Not Disclosed by Recruiter Industry: Recruitment / Staffing Functional Area: HR , Recruitment , Administration , IR Role Category:HR/ Recruitment / IR Role:Recruitment Executive Keyskills Recruitment RPO HR Hiring Compensation Interviewing Consultancy Client Servicing Ticket Booking Desired Candidate Profile Please refer to the Job description above Company Profile: Convate Convate Download PPT Photo 1   View Contact Details",Urgent Opening -client Service Executive/ SPOC -recruitment @ Convate
13,046b23c0-f358-4998-b5f7-7fccc6654f1c,"Job Description   Send me Jobs like this CE Mission Statement : To build India's most loved fashion brand by offering differentiated customer experience. Relevance : - Customer experience has been acknowledged as the core driver of Myntra's growth and more so going forward as we become an engagement platform rather than just a fashion retailer. CE is central to shaping the overall company direction by interacting with ALL departments (category, catalog, supply chain, tech.) to incubate and drive differentiation projects, and drive improvement initiatives - Illustrative projects that the team is working on setting up a fashion services marketplace, setting up an internal MR / Voice of Customer service line, driving differentiation projects like scheduled deliveries / alterations, operational improvements at the call center Team : - Team is a mix of people to mirror the overall org-so it has people from tech (product managers), usablity experts, fashion and retail professionals, supply chain experts and a pool of Business Analysts who provide generalist problem solving and project management skills. We have an extremely strong team-our Business Analysts are all from BCGand our CE team is headed by an ex-McKinsey Associate Partner. What we are looking for : - First and foremost,problem solving ability- they will be dealing with a very ambiguous set of problems (eg, setting up fashion services marketplace), Very action oriented (we will have a bunch of things that keep coming-up taking them to closure is a critical skill) Strong project management skills and communication / influencing skills. - Tech orientation is a must, past background in tech is not mandatory but preferred. Career progression : - We see this as a central talent pool which we are developing. One will get exposure to all aspects of the business in this role, and after 1.5 years or so, we expect (and will actively support) our BAs to move into different functions OR start playing leadership roles the businesses that are being incubated by this team. This team has great visibility internally and therefore the movement opportunities will be plentiful. Responsibilities : - Define business problems for CE and define key metrics and indicators for measurement - Conduct analysis for assigned business problem by collecting data from all internal and external sources and perform analysis to get answers to business questions. - Put together excel models for business scenario analysis - Conduct Market research for an assigned topic to dig out relevant data and analytics - Deeper analysis of consumer behaviors & trends, by reviewing the internal & external data All roles require : - Strong communication skills (verbal & written) - Strong Analytical Skills and Process Orientation - The ability to thrive in a fast-paced, start-up environment Salary: Not Disclosed by Recruiter Industry: Internet / Ecommerce Functional Area: ITES , BPO , KPO , LPO , Customer Service , Operations Role Category:Operations Role:Business/EDP Analyst Keyskills Data Analytics Customer Experience Business Analysis Project Management Market Research Call Center Customer Service Process Orientation Strong Communication Skills Supply Chain Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization PG:MBA/PGDM - Any Specialization Company Profile: Myntra Designs Pvt. Ltd. Introduction Myntra is a one stop shop for all your fashion and lifestyle needs. Being India's largest e-commerce store for fashion and lifestyle products, Myntra aims at providing a hassle free and enjoyable shopping experience to shoppers across the country with the widest range of brands and products on its portal. The brand is making a conscious effort to bring the power of fashion to shoppers with an array of the latest and trendiest products available in the country. Value Proposition Myntra's value proposition revolves around giving consumers the power and ease of purchasing fashion and lifestyle products online. Offerings such as the largest in-season product catalogue, 100% authentic products, cash on delivery, EMI facility and 30 day return policy make Myntra, the preferred shopping destination in the country. To make online shopping easier for you, a dedicated customer connect team is on standby to answer your queries 24x7. Brands Myntra understands its shoppers' needs and caters to them with choice of apparel, accessories, cosmetics and footwear from over 500 leading Indian and international brands. Prominent brands include Adidas, Nike, Puma, Catwalk, Inc 5, United Colors of Benetton, FCUK, Timberland, Avirate, FabIndia and Biba to name a few. You can also shop from some recently introduced labels such as - Roadster, Sher Singh, Dressberry, Kook N Keech and ETC. Recognitions - Awarded 'Fashion eRetailer of the Year 2013' by Franchise India - Indian eRetail Awards - Awarded 'Best E-commerce Website for 2012' by IAMAI - India Digital Awards - Awarded 'Images Most Admired Retailer of the Year: Non-Store Retail' for 2012 by Images Group - Awarded 'Best E-commerce Partner of the year 2011-12' by Puma India Download PPT Photo 1   View Contact Details",Manager Business Analytics
14,046c35d4-043c-4fed-b54b-e80fe90cf6fa,"Job Description   Send me Jobs like this The incumbent will have to drive Spare Sales targets and High Customer Satisfaction in the assigned territory . This profile requires appointing new Channel Service Partners and managing the business through their active participation in promoting sales of Kent genuine patented spare parts and handling customer escalations in the assigned territory. Salary: Not Disclosed by Recruiter Industry: Consumer Electronics / Appliances / Durables Functional Area: Sales , Retail , Business Development Role Category:After Sales Service Role:Service Manager Keyskills area service manager area service incharge area service engineer area service executive asst service manager Desired Candidate Profile The desired candidates should be from Consumer Durable background , having prior experience of handling after sales Service through company's authorized franchisees .Should have exhaustive network in the service industry with existing channel partners of reputed brands offering after sales customer services. Should be a go-getter with positive energy with a pleasing personality and strong communication skills in Hindi , English & Local language . Salary will not be a constraint for the deserving candidate . Candidates meeting the above requirements should apply in strict confidence with their present CTC / Expected CTC and Notice Period required to join Education- UG: Diploma - Any Specialization, B.Tech/B.E. - Electrical, Mechanical PG:Any Postgraduate Company Profile: Kent Ro Systems We are a 21st century health care products company with a vision for making the world a healthy and a happy family. Our mission is to produce innovative health care products that purify the water we drink, the food we eat and the air we breath, thus help people live healthier. For us, bringing health care products for you, is more than just a business, it is a passion. It is, in fact the very purpose of our existence. Pioneers in bringing revolutionary RO technology to India for the first time, Kent, started in 1995 in Noida, Despite a humble beginning, today Kent is a strong organization with offices spread across Delhi, NCR, Mumbai and other major cities. Most importantly, having lacs of satisfied customers to its credit. Our product philosophy is unambiguous. We help people in attaining the biggest and most precious wealth, perfect health, and this is reflected in our range of health care products. Download PPT Photo 1   View Contact Details",Area Service Managers Required For Bangalore
15,04c80cb6-ab32-484b-b49e-e2b854227cde,"Job Description   Send me Jobs like this Day shift  and rotational shift 2 way transport , One day interview process... Spot offer.... Appear interview for multiple MNC  BPO's in one day and collect offer letter. Designation: Customer Support Executive Designation: Customer Support  (B2B Process) Day Shift, Both Way Transport, Sal fresher 18K + Inc, Experience - upto 4.5L PA + Inc. Handling calls and resolving the queries. Should be flexible to work in rotational shifts. Provide Back end services to Clients   Engaged in handling inbound calls of different business Units.   Provide World Class Customer Service. End to End Transaction of Reports. Need to maintain Accuracy in Reports. You would be engaged in Shared Services of BPO Unit. Graduate freshers in any stream can appear Any Management Graduates 2016 freshers and BE/BTech also can appear. Any 10+2 or 10+3 Freshers or minimum 6 months work experience.. Shifts - UK, US , Day-shift, Transportation provided. We are looking at candidates who are available to join immediately. Salary:INR 1,50,000 - 3,25,000 P.A. Best in the industry + Incentives + NSA Industry: BPO / Call Centre / ITES Functional Area: ITES , BPO , KPO , LPO , Customer Service , Operations Role Category:Voice Role:Associate/Senior Associate -(Technical) Keyskills Call Centre call center bpo customer support executive customer service executive customer care executive call center bpo bpo call center CSR CSE CSO Bpo Non Voice Desired Candidate Profile 1. Any Graduates freshers, 10+2 and 10+3  Experience 2. Excellent Communication Skills3. Flexible to Work in 24/7 Shifts Education- UG: Any Graduate - Any Specialization Company Profile: Black and White Business Solutions Pvt Ltd Client of Black and white Busiess solutions Incorporated in 2006, Black & White Business Solutions Pvt Ltd has been the training and staffing industry""s leader and innovator, and today, has evolved as a premier provider of manpower for some of the fortune 500 companies for their junior/middle & executive talent management staffing needs. We work with our clients hand on hand to overcome the challenges they face in attracting / interviewing and retaining Junior / Middle & Top Management professionals, Black & White recruitment services range from executive, corporate governance, Top Management, ITES, IT and Non IT industries. Download PPT Photo 1   View Contact Details","Banking Customer Support, Banking Collections, Sal up to 3.5+inc"
16,050c0803-ccc0-4193-a511-c8c2e3d6b408,"Job Description   Send me Jobs like this Designation:Software Engineer. JD - I am looking for a person who have expertise over Core java         and Angular JS. Both skills must be in current project. Exp. 2.9 to 7 years  If you are interested please share your updated profile on khushbooj@scaleneworks.org  and  I shall get in touch with you at the earliest. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills Core Java Javascript Software Engineering Angular JS Desired Candidate Profile   Education- UG: B.Tech/B.E. - Any Specialization PG:M.Tech - Any Specialization, MBA/PGDM - Any Specialization, MS/M.Sc(Science) - Any Specialization Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Software Engineer
17,05119b7a-bc45-4497-a2c0-ef27f7189d79,"Job Description   Send me Jobs like this Hi All, We are looking for ATG E-Commerce Developer. Job Description: Role:ATG E-Commerce Developer. Exp:2 to 8 Years. Notice Period:Immediate or Max 1 Month. Location:Bangalore and Gurgon. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills java atg developer atg commerce developer atg e - commerce developer Desired Candidate Profile Please refer to the Job description above Company Profile: Anantha Cyber Tech Pvt Ltd Service based Download PPT Photo 1   View Contact Details",Hiring for ATG E-commerce Developer(c2h)
18,059eff45-8e3d-48bf-be60-c3a74f19c950,"Job Description   Send me Jobs like this Job Purpose: - To develop / maintain a module as per the design - Detailed design or Impact Analysis of a module Principal Accountabilities: The person in this job is responsible for the following: Balanced Scorecard Perspective Primary Duties or Major Activities Delivery / Process 1. Understand the customer expectations and perform Detailed design 2. Understanding requirements of the modules/ components assigned in-line with the overall project scope. 3. Assisting Analyst & Designer in Module Analysis & Design. 4. Implementing/ developing the code as per design. 5. Adherence to coding standards and guidelines 6. Ensure on-time quality delivery of allocated tasks 7. Compliance to SLK policies and procedures like Timesheet/ Leaves management etc. 8. Assisting Analyst & Designer in preparation of Integration Test Plan 9. Providing support during integration testing, system testing 10. Resolving any defects reported by peer reviews, independent verification and validation and testing. 11. Peer review Finance 1. Quality of code as defined by the SLK Process and thus reduce re-work 2. Contribute to re-usable of code / components Customer 1. Participate in Customer Calls 2. Provide Status reports as per defined timelines People 1. Team Collaboration 2. Learning initiatives as per the plan 3. Guiding junior Developers and Developers in their role Parameters KRAs Customer 1. Attend Customer Calls 2. Provide Status Report Process 1. Quality of Detailed design and Code 2. Schedule adherence 3. Adherence to delivery Processes and associated tools 4. Adherence to organizational policies & processes like time sheets filling, attendance & leave, appraisal etc. Finance 1. Code Quality as defined by the SLK Process 2. Contribution to re-usable of code / components People 1. Understand Project Domain 2. Upgrade Personal skills and competency 3. Building Team Relationships 4. Attend & effectively utilize L&D Trainings. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Software Developer Keyskills coordination development tools team building design coding visio proactive code process Desired Candidate Profile Educational qualifications and Experience Engineering Graduate / BSc in Computer Science / Information Science or Equivalent with 3 to 5 Yrs of IT experience in Development. Knowledge and skills Functional skills: - SDLC understanding - Engineering Concepts (Design and Programming) - Design concepts and associated tools - Programming languages and associated tools - Development process and associated tools - MS Office (word, Excel, Power point, visio, etc)skills Behavioural skills: Parameter Description Commitment & Integrity Committed/ dedicated to the job assigned Keeps personal interest and agenda out of business processes. Team work Makes realistic commitment, executes and delivers them through joint ownership of the group. Flexible to varying view points and personalities. Value addition by identifying issues and providing suggestions. Team building, Intergroup coordination and Conflict management. Learning & Development Works towards process betterment/ simplification, accepts mistakes and takes proactive measures to correct them. Ability to learn independently, research and find solutions to problems/ issues. Keeps abreast of new developments through efficient use of organization resources. Communication Hone oral & written English to communicate & present effectively to the point. Assertiveness. Results Orientation Continuously assess goals, improvises with least assistance and deliver consistent & excellent results. Taking Initiatives. Education- UG: B.Tech/B.E. - Computers PG:Post Graduation Not Required Company Profile: SLK Software Services Pvt. Ltd. The name 'SLK' in SLK Group is inspired by Mr. Shantanurao Laxmanrao Kirloskar. SLK was established in the year 2000, SLK Group consist of, SLK - Software, SLK - BPO. The overall People strength is around 5000+. Our People Practices fosters dynamic and collaborative work environment with a perfect mix of Team work, Support, rich culture and discipline. Our clientele includes some of the finest fortune 500 Corporations in USA and European Countries. We are specialized in providing a range of IT solutions and services by leveraging cutting edge technologies and industry best practices that deliver significant savings to our Fortune 500 customers. Our Quality Systems & processes are benchmarked against international standards and our Information Security and Management Systems are certified under ISO 27001:2005. Nurturing long-term partnerships has been the way of life at SLK and the company firmly believes that in the 'Power of Partnership' lies the ability to identify more opportunities, increase individual strengths, and intensify commitments. To know more about the company, please visit our company website www.slk-group.com Download PPT Photo 1   View Contact Details",Senior Developer-bi
19,05fedf0b-8c5a-4547-ab6c-fdf1d39f8d86,"Job Description   Send me Jobs like this Min 8+ yrs of Exp in implementing PEGA projects Experience in designing and archiecting PEGA solutions Very good communication skills Ability to engage with customer effectively Engage with customer SME / Architectand understand pain areas / project requirements Create functional Design, Construct Class Hierarchy and Object Models, Define Test Strategy Design / Architect PEGA solution for customer problem Help create road map for the project Provide technical leadership to project team Derive and enforce best practices in PEGA architecture / desing / coding Work on multiple to provide technical leadership on PEGA project implemnetation Help enable PEGA experts to next level by way of mentoring / taking training Salary: Not Disclosed by Recruiter Industry: Strategy / Management Consulting Firms Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Technical Architect Keyskills Mentoring Technical Leadership Test Strategy Pega Architect Desired Candidate Profile   Education- UG: B.Tech/B.E. - Computers PG:M.Tech - Computers Company Profile: Confidential Confidential Download PPT Photo 1   View Contact Details",Pega Certified Architect
20,06978513-ee8c-47a4-808f-c0bc69456d74,"Job Description   Send me Jobs like this *CANDIDATES PLEASE NOTE : CALLS HAVE TO BE MADE TO OUR DESIGNATED RECRUITMENT CONSULTANTS MENTIONED BELOW TO BOOK AN INTERVIEW SLOT IN OUR OFFICE. ANY REFERENCES WOULD BE HIGHLY APPRECIATED. DIRECT WALK-INS TO COMPANY LOCATION NOT ALLOWED / ONLINE SUBMISSION OF APPLICATION NOT ALLOWED. Pushpa = +91 9916196088* Sanam = +91 9986209609* Merin = +91 9986200049* Mithun = +91 9916421199* Richa = +91 9916372288* Anjali = +91 9916455088* Mehek = +91 9986177339* Meghana = +91 9620147666* Openings available: Process Name : HR Specialist / Seller Support Associate (Client servicing) / Transaction Risk Management Services (TRMS) / Risk Analyst Work Location : Bangalore Salary Package : 2.75 lakh - 4.5 lakh Cab Service : Both ways provided Rounds of Interviews : HR round / Aptitude Test / Versant Test / Manager round Graduate Qualifications : Any Graduates Post-Graduate Qualifications : MBA/M.Sc/MA Experience Needed : Candidates who are Fresher's / Recent graduates can apply. Experience in International BPO / Client Servicing / Customer Service / Technical Support / Marketing / Sales / KPO / ITES or any other relevant domain can apply. Process Name : Financial Analyst / Business Analyst / Tax Analyst / Audit & Assurance Work Location : Bangalore Salary Package : 3 lakh - 3.5 lakh (Freshers) / 3.5 Lakh - 7 Lakh (Experienced). Rounds of Interviews : Group Discussion / Aptitude Test / HR Round / Manager Round Graduate Qualifications : Commerce Graduates Post-Graduate Qualifications : Commerce Post-Graduates Experience Needed : Candidates who are Fresher's / Recent graduates can apply. Experience in International BPO / Client Servicing / Customer Service / Technical Support / Marketing / Sales / P2P / R2R / O2C / Taxation / Auditing or any other relevant domain can apply. Process Name : Technical Support / IT Helpdesk Work Location : Bangalore Salary Package : 3 lakh (Freshers) / 3 Lakh - 6 Lakh (Experienced) Cab Services : Provided both the ways. Rounds of Interviews : HR Round / Voice & Accent Round / Manager Round (Technical round) Graduate Qualifications : Any Graduates Post-Graduate Qualifications : Any Post Graduates Experienced Candidates : Candidates who are Fresher's / Recent graduates or Relevant Experience can apply. Experience in International BPO / Technical Support / IT Helpdesk / ITES or any other relevant domain can also apply. Process Name : Customer Service / Customer Support / Customer Care / KYC Analyst / Mortgage Process Work Location : Bangalore Salary Package : 3 lakh (Freshers) - 12 lakh (Experienced) Cab Service : Both ways provided Rounds of Interviews : HR round / Voice & Accent / Manager Round Graduate Qualifications : Any Graduates Post-Graduate Qualifications : Any Post-Graduates Experience Needed : Candidates who are Fresher's / Recent Graduates / Candidates with backlogs or relevant Experience can also apply. Experience in International BPO / Client Servicing / Customer Service / Technical Support / Marketing / Sales / KPO / ITES or any other relevant domain can apply. Process Name : International Non-Voice / Semi-Voice / Voice Profiles Work Location : Bangalore Salary Package : 2 lakh - 12 lakh Cab Service : Both ways provided Rounds of Interviews : HR round / Versant / Manager Round Graduate Qualifications : Any Graduates Post-Graduate Qualifications : Any Post-Graduates Experience Needed : Candidates who are Fresher's / Recent Graduates can apply. Experience in International BPO / Client Servicing / Customer Service / Technical Support / Marketing / Sales / KPO / ITES or any other relevant domain can apply. *CANDIDATES PLEASE NOTE : CALLS HAVE TO BE MADE TO OUR DESIGNATED RECRUITMENT CONSULTANTS MENTIONED ABOVE TO BOOK AN INTERVIEW SLOT IN OUR OFFICE. ANY REFERENCES WOULD BE HIGHLY APPRECIATED. DIRECT WALK-INS TO COMPANY LOCATION NOT ALLOWED / ONLINE APPLICATION NOT ALLOWED. Desired Candidate Profile * Candidates who are Freshers/Recent graduates/Candidates with backlogs or relevant experience can apply *Possess good analytical skills - detail oriented *Possess good communication skills, both oral and written *Be familiar with Microsoft applications and working knowledge of MS excel *Have a good attitude - should be committed to the work Salary:INR 2,00,000 - 6,00,000 P.A. Salary hikes / Incentives given based on performance. Night shift allowances / Over-time allowances / Medical benefits / Food coupons also provided Industry: BPO / Call Centre / ITES Functional Area: ITES , BPO , KPO , LPO , Customer Service , Operations Role Category:Voice Role:Associate/Senior Associate -(NonTechnical) Keyskills Non Voice Semi Voice E - Commerce BPO KPO Fresher Day Shift UK Shift US Shift Australian Shift Morning Shift Process Associate Process Executive Chat Support E - Mail Support Voice Process International BPO BPO Voice MNC ITES Desired Candidate Profile * Candidates who are fresher's/Recent graduates/Candidates with backlogs or relevant experience can apply.* Possess good analytical skills - detail oriented* Possess good communication skills, both oral and written* Be familiar with Microsoft applications and working knowledge of MS Office* Have a good attitude - should be committed to the work. Company Profile: Rivera Manpower Top MNC Companies in E-commerce / ITES / KPO / RPO / BPO & Big 4 Accounting Firm RIVERA MANPOWER Incorporated in 2011 has been the Recruitment and Staffing industry""s leader and innovator. The company has evolved as a premier provider of manpower for some of the top fortune 500 companies. Ranked in the Top 10 consultancies in Bangalore. Download PPT Photo 1   View Contact Details",Mega Hiring 4 Top E-commerce / KPO / BPO / ITES Firm. Call 9916196088.
